Topology,DemandFile,ExitCode_SRPP,Time_SRPP,Umax_SRPP,ExitCode_MIP,Time_MIP,Umax_MIP,ExitCode_full,Time_full,Umax_full,ExitCode_CG4SR,Time_CG4SR,Umax_CG4SR
HiberniaGlobal,2,0,6.603,0.899823,0,8.556546414,0.8998935,0,9.676,0.899839,0,98.20684596,0.899853
HiberniaGlobal,3,0,7.221,0.89985325,0,16.52855287,0.899882,0,10.146,0.89990425,0,98.567309305,0.89983275
HiberniaGlobal,4,0,4.914,0.8998105,0,8.661010328,0.89981275,0,7.322,0.89981,0,89.217620085,0.899824375
HiberniaIreland,0,0,0.125,0.903995,0,0.947466424,0.903995,0,0.137,0.903995,0,0.188623317,0.922527
HiberniaIreland,1,0,0.192,0.900041,0,0.213412439,0.900025,0,0.121,0.900041,0,0.184695725,0.901332
HiberniaIreland,2,0,0.134,0.900001,0,0.162680225,0.90007,0,0.106,0.900001,0,0.189400688,0.901695
HiberniaIreland,3,0,0.148,0.9,0,0.071792601,0.900013,0,0.1,0.9,0,0.177577334,0.927488
HiberniaIreland,4,0,0.153,0.900042,0,0.338797257,0.900077,0,0.146,0.900077,0,0.180691573,0.900924
HiberniaNireland,0,0,0.31,0.9000491667,0,0.244744626,0.8999896667,0,0.209,0.8999941667,0,0.754275407,0.9000346667
HiberniaNireland,1,0,0.325,0.9000375,0,0.50235608,0.900004,0,0.314,0.9000025,0,0.891580609,0.9018868333
HiberniaNireland,2,0,0.283,0.900069,0,0.211046164,0.900025,0,0.254,0.9000665,0,0.773591471,0.899997
HiberniaNireland,3,0,0.337,0.900023,0,0.27322872,0.9000168333,0,0.278,0.9000291667,0,0.794575867,0.9000521667
HiberniaNireland,4,0,0.322,0.9000185,0,0.240073506,0.8999905,0,0.259,0.9000221667,0,0.735198384,0.9000603333
HiberniaUk,0,0,0.106,0.900014,0,0.159742283,0.900006,0,0.09,0.900035,0,0.500182832,0.900074
HiberniaUk,1,0,0.242,0.900028,0,0.540198891,0.899992,0,0.225,0.900051,0,0.491987452,0.900002
HiberniaUk,2,0,0.234,0.900021,0,0.345475653,0.900037,0,0.131,0.900073,0,0.564417446,0.900059
HiberniaUk,3,0,0.189,0.900022,0,0.286795963,0.900026,0,0.159,0.900022,0,0.530147231,0.900022
HiberniaUk,4,0,0.101,0.900071,0,0.218461072,0.900001,0,0.083,0.90005,0,0.385081184,0.900533
HiberniaUs,0,0,0.588,0.899958,0,0.406023136,0.899958,0,0.323,0.899958,0,1.205620131,0.899958
HiberniaUs,1,0,0.429,0.899958,0,0.446605324,0.899958,0,0.406,0.899958,0,1.332023518,0.899958
HiberniaUs,2,0,0.702,0.9000323611,0,0.515149333,0.90005,0,0.495,0.9000694028,0,1.484276371,0.900038625
HiberniaUs,3,0,0.315,0.899965,0,0.142232067,0.899965,0,0.286,0.899965,0,1.102635137,0.899965
HiberniaUs,4,0,0.324,0.899955,0,0.136159586,0.899955,0,0.313,0.899955,0,1.324137175,0.899955
Highwinds,0,0,0.367,0.9000128819,0,0.184063196,0.9000472083,0,0.383,0.9000629352,0,1.168246575,0.9000526181
Highwinds,1,0,0.46,0.9000260625,0,0.414801894,0.900049794,0,0.265,0.8999939537,0,1.630546318,0.900064419
Highwinds,2,0,0.438,0.9000040333,0,0.305399094,0.8999916833,0,0.367,0.90000905,0,1.34177588,0.9000184833
Highwinds,3,0,0.359,0.9000787083,0,0.300581332,0.900041794,0,0.261,0.9000515741,0,1.323693492,0.8999973102
Highwinds,4,0,0.416,0.9000498833,0,0.256367386,0.9000551833,0,0.296,0.8999971333,0,1.201292731,0.8999929
HostwayInternational,0,0,0.219,0.8999945,0,0.127600663,0.89999825,0,0.158,0.89998875,0,0.722704777,0.9000715
HostwayInternational,1,0,0.173,0.899976,0,0.076336467,0.899976,0,0.126,0.899976,0,0.471632084,0.899976
HostwayInternational,2,0,0.236,0.899974,0,0.069564709,0.899974,0,0.181,0.899974,0,0.477189478,0.899974
HostwayInternational,3,0,0.179,0.9000421667,0,0.134421485,0.9000556667,0,0.122,0.9000185,0,0.672833438,0.9000428333
HostwayInternational,4,0,0.165,0.899976,0,0.183912971,0.899976,0,0.124,0.899976,0,0.553085821,0.899976
HurricaneElectric,0,0,0.471,0.9000075,0,0.734307657,0.9000706667,0,0.667,0.9000196667,0,1.924390249,0.9000046667
HurricaneElectric,1,0,0.564,0.9000115,0,0.514047417,0.9000225,0,0.51,0.900026,0,2.221433281,0.8999985
HurricaneElectric,2,0,0.488,0.900057,0,0.469680788,0.900002,0,0.355,0.900027,0,1.970229818,0.900017
HurricaneElectric,3,0,0.569,0.9000171667,0,0.931164108,0.9000483333,0,1.034,0.9000708333,0,4.879279581,0.9082468333
HurricaneElectric,4,0,0.502,0.9000669444,0,0.697116132,0.90005975,0,0.559,0.900043,0,2.49170498,0.9000084167
Ibm,0,0,2.478,0.8998666667,0,2.465239804,0.8998555556,0,3.481,0.8998694444,0,2.468080003,0.8998555556
Ibm,1,0,0.333,0.8998666667,0,2.769353948,0.8998222222,0,0.343,0.8998444444,0,1.057437102,0.8998888889
Ibm,2,0,0.749,0.8998222222,0,1.885462886,0.8997666667,0,0.543,0.8998222222,0,1.324578742,0.8997777778
Ibm,3,0,0.579,0.8998166667,0,1.537897346,0.8998555556,0,0.419,0.8998601852,0,0.972844013,0.8997916667
Ibm,4,0,0.715,0.8998111111,0,1.910922556,0.8998444444,0,0.501,0.8998222222,0,1.095224794,0.8998444444
Iij,0,0,1.521,0.9000131196,0,1.633092534,0.9000842603,0,1.314,0.9000625171,0,13.237472726,0.9253195931
Iij,1,0,1.173,1.0440097134,0,2.098000383,1.0440097134,0,1.19,1.0440097134,0,12.369574801,1.12988655
Iij,2,0,1.159,1.0265881197,0,1.345642651,1.0265881197,0,1.165,1.0265881197,0,12.443650403,1.0265881197
Iij,3,0,1.545,0.9000583727,0,1.713176365,0.9000607003,0,2.002,0.9000697425,0,15.322487425,0.9000333642
Iij,4,0,1.395,0.9000857088,0,1.596143221,0.9000307436,0,1.86,0.9000337828,0,13.931061514,0.9339329849
Iinet,0,0,0.905,0.90004625,0,8.446553881,0.900045,0,1.006,0.90012925,0,10.567254221,0.90005825
Iinet,1,0,0.519,0.900098,0,1.620214758,0.900026,0,0.491,0.900011,0,6.941207583,0.900071
Iinet,2,0,0.621,0.899985,0,4.611909381,0.900053,0,0.84,0.900054,0,8.99872014,0.900059
Iinet,3,0,0.395,0.9000795,0,1.333021491,0.9000155,0,0.831,0.9000775,0,6.175565595,0.900031
Iinet,4,0,0.706,0.90008725,0,5.175541454,0.9000135,0,0.687,0.9000655,0,8.752111655,0.900092
Ilan,0,0,0.295,0.9000468333,0,0.524531187,0.9018746667,0,0.377,0.900049,0,0.432693315,0.9011733333
Ilan,1,0,0.419,0.9000236667,0,0.440175067,0.9000513333,0,0.259,0.9000203333,0,0.479193232,0.9000623333
Ilan,2,0,0.418,0.9000771667,0,0.599057309,0.900023,0,0.215,0.9000676667,0,0.878933222,0.9000296667
Ilan,3,0,0.284,0.9000513333,0,0.425763039,0.9000776667,0,0.285,0.9000331667,0,0.522024774,0.9034213333
Ilan,4,0,0.286,0.9000665,0,0.148386461,0.900067,0,0.196,0.9000243333,0,0.626062357,0.9000628333
Integra,0,0,0.535,0.899967,0,0.530193273,0.8999985,0,0.659,0.89998375,0,3.295720173,0.90004775
Integra,1,0,0.522,0.89997,0,0.872886277,0.90003925,0,0.524,0.89997,0,2.88269828,0.900055
Integra,2,0,0.712,0.89997,0,0.791880131,0.90004175,0,0.858,0.9000045,0,3.510084488,0.90002625
Integra,3,0,0.562,0.9000433333,0,0.734936736,0.900022,0,0.595,0.90002375,0,2.90675615,0.8999995
Integra,4,0,0.817,0.90002125,0,1.251671802,0.9000255,0,0.596,0.899988,0,3.179678849,0.9000055
Intellifiber,0,0,10.209,0.8997355,0,23.057560531,0.8998135,0,16.547,0.8997355,0,304.963757244,0.8998145
Intellifiber,1,0,9.151,0.8997485,0,52.096511748,0.89978,0,14.921,0.8997485,0,377.324682686,0.8998385
Intellifiber,2,0,11.373,0.8997709167,0,59.544079222,0.899787125,0,17.064,0.8997285,0,416.239217806,0.8998383681
Intellifiber,3,0,11.159,0.8997385,0,69.567021751,0.8997385,0,18.083,0.8997385,0,348.691445076,0.8997805
Intellifiber,4,0,10.893,0.8997465,0,113.633495451,0.8997880625,0,17.529,0.8997614375,0,412.99967623,0.8998113958
Internetmci,0,0,0.435,0.8999407407,0,1.067390426,0.8999296296,0,0.356,0.8999703704,0,1.600847697,0.8999222222
Internetmci,1,0,0.519,0.899937037,0,0.707415239,0.8999407407,0,0.313,0.8999407407,0,1.227749868,0.8999333333
Internetmci,2,0,2.689,0.9,0,10.055897903,0.900011828,0,7.147,0.8999806452,0,2.553910036,0.9309870968
Internetmci,3,0,0.408,0.9653333333,0,0.487331653,0.9653021505,0,0.448,0.9653462366,0,1.694509013,0.965311828
Internetmci,4,0,0.316,0.8999259259,0,0.532000719,0.8999555556,0,0.199,0.8999888889,0,1.209395554,0.8999962963
Internode,0,0,0.952,1.2119702373,0,37.800495928,1.2119702373,0,3.425,1.2119702373,0,187.630319338,1.2119702373
Internode,1,0,1.051,1.1323541667,0,16.119731838,1.1322691667,0,3.751,1.132372,0,196.301086193,1.13229625
Internode,2,0,0.774,1.3384756189,0,11.010133498,1.3384756189,0,3.422,1.3384756189,0,184.698848363,1.3384756189
Internode,3,0,1.011,1.1322791111,0,21.188358867,1.132268,0,3.5,1.1323439583,0,193.196409062,1.1322808333
Internode,4,0,0.955,1.133140625,0,55.521416927,1.1330091667,0,3.59,1.1331564444,0,203.460622004,1.1330975
Interoute,0,0,98.118,0.8997581667,0,1327.772507593,0.8997494167,0,119.218,0.8999026667,1,-0,-0
Interoute,1,0,106.534,0.8996878333,0,681.761177141,0.8997446667,0,133.743,0.8997635417,1,-0,-0
Interoute,2,0,137.542,0.8998212917,0,663.011288879,0.8997510208,0,168.458,0.8997915625,1,-0,-0
Interoute,3,0,123.261,0.8997740833,1,1803.589540334,1.8910337917,0,129.055,0.8997414583,1,-0,-0
Interoute,4,0,127.883,0.8997685,1,1803.462243562,1.93519975,0,121.224,0.8997315,1,-0,-0
Intranetwork,0,0,1.074,0.899881,0,0.8741269,0.899881,0,1.817,0.899881,0,11.652141422,0.899881
Intranetwork,1,0,1.071,0.89987,0,0.657588012,0.89987,0,1.861,0.89987,0,12.21114003,0.89987
Intranetwork,2,0,0.984,0.899877,0,0.58182613,0.899877,0,1.668,0.899877,0,11.85475197,0.899877
Intranetwork,3,0,1.051,0.899882,0,0.941172105,0.899882,0,1.967,0.899882,0,12.608697103,0.899882
Intranetwork,4,0,1.057,0.899883,0,0.61008782,0.899883,0,1.903,0.899883,0,12.380218462,0.899883
Ion,0,0,102.864,0.8994895,1,1805.730676209,0.900074,0,217.846,0.899488,1,-0,-0
Ion,1,0,90.459,0.899416,0,1395.634455976,0.8994356667,0,159.35,0.89950175,1,-0,-0
Ion,2,0,94.482,0.89941075,0,1500.8002892,0.8994785,0,145.874,0.89941325,1,-0,-0
Ion,3,0,91.075,0.8994878333,0,1181.923835551,0.89951775,0,139.537,0.89946325,1,-0,-0
Ion,4,0,107.198,0.8994616667,0,246.34069711,0.8994503333,0,147.001,0.89945875,1,-0,-0
IowaStatewideFiberMap,0,0,1.156,0.899978,0,2.313063739,0.900046,0,1.379,0.90000875,0,8.245739724,0.90001975
IowaStatewideFiberMap,1,0,0.87,0.9000135,0,1.126363314,0.9000425,0,0.973,0.9000405,0,6.380174546,0.900041
IowaStatewideFiberMap,2,0,0.843,0.8999915,0,1.482728568,0.900025,0,1.004,0.89998575,0,6.094316311,0.90002
IowaStatewideFiberMap,3,0,0.851,0.9000395,0,1.783998919,0.900032,0,1.049,0.9000355,0,7.716682612,0.9000095
IowaStatewideFiberMap,4,0,1.347,0.8999955,0,2.944407977,0.9000215,0,1.054,0.9000305,0,7.652598765,0.9000435
Iris,0,0,2.654,0.89988275,0,8.196363803,0.899902,0,4.076,0.89988875,0,56.204355997,0.89986925
Iris,1,0,2.243,0.8998575,0,8.649449347,0.8999415,0,3.344,0.8998575,0,54.489822008,0.8998815
Iris,2,0,2.248,0.899849,0,19.189452659,0.8998675,0,3.712,0.89989675,0,56.193697635,0.89989275
Iris,3,0,2.713,0.8998505,0,6.926971065,0.8999,0,4.681,0.899865,0,53.062493232,0.89994025
Iris,4,0,2.15,0.899853,0,5.981466712,0.89990775,0,3.685,0.899853,0,51.420125487,0.8998695
Istar,0,0,0.162,0.899945,0,0.137011382,0.899945,0,0.213,0.899945,0,0.956387764,0.899945
Istar,1,0,0.125,0.899945,0,0.135239179,0.899945,0,0.211,0.899945,0,1.156014506,0.899945
Istar,2,0,0.155,0.899944,0,0.136691204,0.899944,0,0.243,0.899944,0,1.20191737,0.899944
Istar,3,0,0.132,0.899948,0,0.136326529,0.899948,0,0.242,0.899948,0,1.163337109,0.899948
Istar,4,0,0.116,0.899949,0,0.12670355,0.899949,0,0.21,0.899949,0,1.148413316,0.899949
Itnet,0,0,0.067,0.899995,0,0.04426193,0.899995,0,0.092,0.899995,0,0.209101202,0.899995
Itnet,1,0,0.059,0.899994,0,0.042611193,0.899994,0,0.095,0.899994,0,0.22169991,0.899994
Itnet,2,0,0.083,0.899995,0,0.043035437,0.899995,0,0.086,0.899995,0,0.214500389,0.899995
Itnet,3,0,0.059,0.899994,0,0.043671099,0.899994,0,0.077,0.899994,0,0.215191829,0.899994
Itnet,4,0,0.07,0.899995,0,0.044406137,0.899995,0,0.068,0.899995,0,0.214747941,0.899995
Janetbackbone,0,0,0.751,0.900008,0,1.083560425,0.900051,0,1.164,0.900039,0,6.774645846,0.89999
Janetbackbone,1,0,0.764,0.900023,0,1.127804201,0.900039,0,1.222,0.9000580833,0,6.728149143,0.9000585
Janetbackbone,2,0,1.133,0.900048,0,0.959469904,0.9000625,0,1.033,0.9000046667,0,5.993599786,0.900061
Janetbackbone,3,0,1.067,0.900064,0,1.672032441,0.9000165,0,1.41,0.9000345,0,6.740677424,0.900056
Janetbackbone,4,0,2.063,0.9000365,0,1.374226862,0.900026,0,2.103,0.900062,0,6.713955587,0.900088
JanetExternal,0,0,0.062,0.8999952,0,0.039094015,0.8999952,0,0.059,0.8999952,0,0.205612566,0.8999952
JanetExternal,1,0,0.06,0.8999956,0,0.048972857,0.8999956,0,0.065,0.8999956,0,0.197154181,0.8999956
JanetExternal,2,0,0.08,0.8999948,0,0.038696811,0.8999948,0,0.058,0.8999948,0,0.19685088,0.8999948
JanetExternal,3,0,0.083,0.8999944,0,0.055609698,0.8999944,0,0.059,0.8999944,0,0.194119304,0.8999944
JanetExternal,4,0,0.06,0.8999952,0,0.038008975,0.8999952,0,0.072,0.8999952,0,0.193800938,0.8999952
Janetlense,0,0,0.394,0.900074,0,0.579457706,0.9000011667,0,0.357,0.9000423333,0,1.214495244,1.1536495
Janetlense,1,0,0.361,0.9000206667,0,0.543657341,0.9000523333,0,0.313,0.9000321667,0,1.301853477,1.0306240833
Janetlense,2,0,0.46,0.900025,0,0.443397243,0.900021,0,0.325,0.9000505,0,1.511313068,0.900465
Janetlense,3,0,0.339,0.8999923333,0,0.301829083,0.9000691667,0,0.318,0.8999916667,0,1.246446524,0.9000645
Janetlense,4,0,0.424,0.9000015,0,0.490565934,0.9000265,0,0.414,0.900038,0,1.371306663,0.9000685
Jgn2Plus,0,0,0.096,0.899963,0,0.086692299,0.899963,0,0.151,0.899963,0,0.605495741,0.899963
Jgn2Plus,1,0,0.098,0.899966,0,0.081763382,0.899966,0,0.095,0.899966,0,0.600066,0.899966
Jgn2Plus,2,0,0.12,0.899964,0,0.08381457,0.899964,0,0.117,0.899964,0,0.618731315,0.899964
Jgn2Plus,3,0,0.097,0.899959,0,0.081707686,0.899959,0,0.171,0.899959,0,0.55748845,0.899959
Jgn2Plus,4,0,0.097,0.899959,0,0.083213495,0.899959,0,0.166,0.899959,0,0.561614223,0.899959
Karen,0,0,0.231,0.9899956,0,0.510685915,0.9899956,0,0.347,0.9899956,0,2.01234227,0.9899956
Karen,1,0,0.277,0.9899956,0,0.55642488,0.9899956,0,0.291,0.9899956,0,2.033217751,0.9899956
Karen,2,0,0.269,0.9899958,0,0.547949076,0.9899958,0,0.317,0.9899958,0,2.128576351,0.9899958
Karen,3,0,0.241,0.9899967,0,0.275644092,0.9899967,0,0.336,0.9899967,0,1.77999929,0.9899967
Karen,4,0,0.234,0.9899964,0,0.187778779,0.9899964,0,0.353,0.9899964,0,1.572055042,0.9899964
KentmanApr2007,0,0,0.157,0.89968,0,0.143396611,0.89968,0,0.221,0.89968,0,1.079276081,0.89968
KentmanApr2007,1,0,0.21,0.89969,0,0.166801615,0.89969,0,0.226,0.89969,0,1.079761135,0.89969
KentmanApr2007,2,0,0.157,0.89972,0,0.123998577,0.89972,0,0.194,0.89972,0,1.05205787,0.89972
KentmanApr2007,3,0,0.166,0.89971,0,0.154426655,0.89971,0,0.269,0.89971,0,1.101379052,0.89971
KentmanApr2007,4,0,0.156,0.89972,0,0.132169574,0.89972,0,0.304,0.89972,0,1.055268185,0.89972
KentmanAug2005,0,0,0.169,0.8996516129,0,0.690088347,0.8996516129,0,0.342,0.8996516129,0,2.340160076,0.8996516129
KentmanAug2005,1,0,0.174,0.8996580645,0,0.30726449,0.8996580645,0,0.346,0.8996580645,0,1.95183129,0.8996580645
KentmanAug2005,2,0,0.174,0.8996258065,0,0.624700081,0.8996258065,0,0.338,0.8996258065,0,2.348776518,0.8996258065
KentmanAug2005,3,0,0.185,0.8996516129,0,0.591979771,0.8996516129,0,0.288,0.8996516129,0,2.103771457,0.8996516129
KentmanAug2005,4,0,0.22,0.8998451613,0,0.750554869,0.8998387097,0,0.351,0.8998064516,0,2.684989503,0.8997967742
KentmanFeb2008,0,0,0.183,0.8997,0,0.231042926,0.8997,0,0.279,0.8997,0,1.491864019,0.8997
KentmanFeb2008,1,0,0.253,0.9928224153,0,0.195954769,0.9928224153,0,0.257,0.9928224153,0,1.624951712,0.9928224153
KentmanFeb2008,2,0,0.186,0.89968,0,0.216466756,0.89968,0,0.25,0.89968,0,1.419742922,0.89968
KentmanFeb2008,3,0,0.202,0.89969,0,0.27541343,0.89969,0,0.29,0.89969,0,1.599429088,0.89969
KentmanFeb2008,4,0,0.219,0.89966,0,0.209117909,0.89966,0,0.305,0.89966,0,1.681762405,0.89966
KentmanJan2011,0,0,0.18,0.899932,0,0.57648807,0.899932,0,0.527,0.899932,0,8.142945053,0.899932
KentmanJan2011,1,0,0.204,0.899914,0,0.51015521,0.899914,0,0.59,0.899914,0,8.242013705,0.899914
KentmanJan2011,2,0,0.173,0.899913,0,0.457852106,0.899913,0,0.628,0.899913,0,8.257400676,0.899913
KentmanJan2011,3,0,0.193,0.89992,0,0.544192148,0.89992,0,0.506,0.89992,0,8.517996306,0.89992
KentmanJan2011,4,0,0.179,0.899933,0,0.539638061,0.899933,0,0.586,0.899933,0,7.786026382,0.899933
KentmanJul2005,0,0,0.145,0.8995294118,0,0.076300112,0.8995294118,0,0.159,0.8995294118,0,0.540590146,0.8995294118
KentmanJul2005,1,0,0.108,0.8995294118,0,0.158420884,0.8995294118,0,0.163,0.8995294118,0,0.536902569,0.8995294118
KentmanJul2005,2,0,0.127,0.8996470588,0,0.192048209,0.8996470588,0,0.184,0.8996470588,0,0.550620896,0.8996470588
KentmanJul2005,3,0,0.126,0.8999193548,0,0.300495687,0.899916129,0,0.162,0.8999193548,0,0.650101111,0.9232387097
KentmanJul2005,4,0,0.207,0.8999677419,0,0.158070035,0.8999032258,0,0.176,0.8999064516,0,0.633574532,0.8999645161
Kreonet,0,0,0.066,0.8999992,0,0.049251616,0.8999992,0,0.088,0.8999992,0,0.342889546,0.8999992
Kreonet,1,0,0.065,0.89999925,0,0.051733837,0.89999925,0,0.114,0.89999925,0,0.346320666,0.89999925
Kreonet,2,0,0.079,0.89999925,0,0.051352195,0.89999925,0,0.104,0.89999925,0,0.402298381,0.89999925
Kreonet,3,0,0.066,0.89999925,0,0.050240727,0.89999925,0,0.056,0.89999925,0,0.334271577,0.89999925
Kreonet,4,0,0.065,0.89999925,0,0.049134131,0.89999925,0,0.053,0.89999925,0,0.338737736,0.89999925
LambdaNet,0,0,1.14,0.8999395,0,3.036609826,0.899982,0,1.67,0.899899,0,13.517965333,0.8999225
LambdaNet,1,0,1.12,0.899919,0,5.147870644,0.8999545,0,1.937,0.899962,0,13.742292758,0.899935
LambdaNet,2,0,1.462,0.899968,0,11.644244719,0.899945,0,2.295,0.8999265,0,14.413913054,0.899947
LambdaNet,3,0,0.878,0.8999695,0,3.309129576,0.899961,0,1.731,0.8999045,0,13.650320762,0.8999145
LambdaNet,4,0,0.896,0.899938,0,3.285984931,0.8999325,0,1.717,0.8999705,0,13.562882418,0.8999055
Latnet,0,0,0.556,0.89704,0,2.933369886,0.89704,0,3.524,0.89704,0,148.611614032,0.89704
Latnet,1,0,0.597,0.89693,0,3.321334403,0.89693,0,3.587,0.89693,0,150.038582799,0.89693
Latnet,2,0,0.56,0.89705,0,2.656098116,0.89705,0,3.402,0.89705,0,132.271109485,0.89705
Latnet,3,0,0.687,0.89709,0,2.95619289,0.89709,0,3.572,0.89709,0,135.671591705,0.89709
Latnet,4,0,0.59,0.89701,0,4.441679521,0.89701,0,3.502,0.89701,0,153.575347102,0.89701
Layer42,0,0,0.18,0.9000825,0,0.077207834,0.9000825,0,0.263,0.9000825,0,0.17080353,0.9003525
Layer42,1,0,0.166,0.9000665,0,0.102628146,0.9000055,0,0.139,0.9000665,0,0.167485099,0.9021375
Layer42,2,0,0.082,0.9000495,0,0.072120382,0.9000495,0,0.133,0.9000495,0,0.166484127,0.9029095
Layer42,3,0,0.097,0.974519,0,0.058820549,0.974519,0,0.068,0.974519,0,0.177893097,0.974519
Layer42,4,0,0.128,0.900035,0,0.180214245,0.900035,0,0.059,0.900035,0,0.164186715,0.9071055
Litnet,0,0,0.254,0.89992,0,2.25411075,0.899952,0,0.872,0.899897,0,12.543211789,0.899905
Litnet,1,0,0.265,0.899932,0,2.54596875,0.899929,0,0.7,0.899929,0,12.681976512,0.89995
Litnet,2,0,0.332,0.899885,0,2.059791204,0.899955,0,0.877,0.89996,0,13.219574964,0.899959
Litnet,3,0,0.263,0.899924,0,2.523192285,0.899958,0,0.825,0.899909,0,16.912436106,0.899922
Litnet,4,0,0.3,0.899901,0,2.491194632,0.899903,0,0.726,0.899901,0,14.792740977,0.911342
Marnet,0,0,0.086,2.3570322581,0,0.098801413,2.3570322581,0,0.157,2.3570322581,0,1.005804478,2.3570322581
Marnet,1,0,0.108,2.9321354839,0,0.087244589,2.9321354839,0,0.103,2.9321354839,0,0.932491888,2.9321354839
Marnet,2,0,0.09,2.4704516129,0,0.093281184,2.4704516129,0,0.161,2.4704516129,0,1.045278763,2.4704516129
Marnet,3,0,0.089,2.9321419355,0,0.088703243,2.9321419355,0,0.149,2.9321419355,0,0.941134344,2.9321419355
Marnet,4,0,0.107,2.9321225806,0,0.090098624,2.9321225806,0,0.113,2.9321225806,0,0.938061215,2.9321225806
Marwan,0,0,0.16,0.8997677213,0,0.21730368,0.8998317982,0,0.183,0.8998478174,0,0.518783739,0.9139660926
Marwan,1,0,0.174,0.8998077693,0,0.412844596,0.8998478174,0,0.241,0.8998398078,0,0.561736246,0.8997917501
Marwan,2,0,0.291,0.8998885329,0,0.532730241,0.899958617,0,0.456,0.8999185689,0,0.600551688,0.9002162595
Marwan,3,0,0.15,0.8997997597,0,0.314754383,0.8998264584,0,0.165,0.8997864104,0,0.634958463,0.8998451475
Marwan,4,0,0.159,0.8997757309,0,0.342209765,0.8997757309,0,0.238,0.8997997597,0,0.540931978,0.932390869
Missouri,0,0,9.885,0.899751,0,44.211397683,0.8997885,0,13.091,0.89975,0,194.179393673,0.89981975
Missouri,1,0,9.803,0.8998225,0,32.42343803,0.89983575,0,13.904,0.8997495,0,183.2930634,0.899827
Missouri,2,0,9.645,0.8997495,0,31.704710527,0.89976775,0,13.43,0.89977725,0,179.40421682,0.89976
Missouri,3,0,9.79,0.8997545,0,140.349121946,0.8998355,0,12.681,0.8997545,0,192.757182615,0.899762
Missouri,4,0,9.667,0.8997555,0,33.906823456,0.932303,0,13.365,0.899768,0,183.186119231,0.899866
Mren,0,0,0.055,0.899997,0,0.029330363,0.899997,0,0.04,0.899997,0,0.192754426,0.899997
Mren,1,0,0.053,0.899997,0,0.030409702,0.899997,0,0.03,0.899997,0,0.162884445,0.899997
Mren,2,0,0.052,0.899996,0,0.029992142,0.899996,0,0.029,0.899996,0,0.161093994,0.899996
Mren,3,0,0.077,0.899998,0,0.030607638,0.899998,0,0.054,0.899998,0,0.163901354,0.899998
Mren,4,0,0.059,0.899997,0,0.029559883,0.899997,0,0.059,0.899997,0,0.16490753,0.899997
Myren,0,0,0.373,0.9000024116,0,4.928436821,0.899966,0,0.657,0.8999541801,0,10.520088611,0.9510892283
Myren,1,0,0.401,0.9000233119,0,15.140637036,0.9000096463,0,0.66,0.899984,0,8.706843207,1.1515128617
Myren,2,0,0.432,0.8998225806,0,2.531924108,0.8997548387,0,0.614,0.8997870968,0,6.196555396,1.0248419355
Myren,3,0,0.279,0.89956,0,0.439298065,0.89956,0,0.606,0.89956,0,6.077024003,0.89956
Myren,4,0,0.363,0.89964,0,2.054654528,0.89964,0,0.61,0.89964,0,6.52519714,0.89966
Napnet,0,0,0.061,1.0766444444,0,0.040112821,1.0766444444,0,0.041,1.0766444444,0,0.169214963,1.0766444444
Napnet,1,0,0.061,0.9241110555,0,0.056491089,0.9241111111,0,0.041,0.9241111111,0,0.173754595,0.9329333333
Napnet,2,0,0.063,0.8999555556,0,0.047787657,0.8999555556,0,0.055,0.8999555556,0,0.168944676,0.8999555556
Napnet,3,0,0.063,1.0675555556,0,0.054124159,1.0675555556,0,0.07,1.0675555556,0,0.166723727,1.0675555556
Napnet,4,0,0.062,0.8999555556,0,0.04091022,0.8999555556,0,0.065,0.8999555556,0,0.16462896,0.8999555556
Navigata,0,0,0.146,0.900063,0,0.135876263,0.900055,0,0.171,0.9000165,0,0.479697835,0.900068
Navigata,1,0,0.148,0.9000025,0,0.202334694,0.9000295,0,0.144,0.90001,0,0.493827598,0.900073
Navigata,2,0,0.141,0.899998,0,0.175901516,0.900059,0,0.173,0.900064,0,0.378295369,0.900013
Navigata,3,0,0.155,0.9000065,0,0.170565815,0.900064,0,0.148,0.9000745,0,0.484717506,0.9000215
Navigata,4,0,0.214,0.900065,0,0.23364936,0.900043,0,0.148,0.900016,0,0.467116316,0.90008
Netrail,0,0,0.196,0.9185555556,0,0.529307365,0.9185555556,0,0.257,0.9185555556,0,0.186120925,0.9661777778
Netrail,1,0,0.213,0.9042222222,0,0.214363754,0.9042222222,0,0.307,0.9042222222,0,0.174078589,0.9525333333
Netrail,2,0,1.062,0.9004888889,0,5.469128809,0.9004888889,0,0.701,0.9004888889,0,0.172566776,0.9749222222
Netrail,3,0,0.291,0.9396444444,0,0.348620231,0.9396444444,0,0.196,0.9396444444,0,0.183396102,0.9883444444
Netrail,4,0,0.073,0.9616888889,0,0.058706452,0.9616888889,0,0.05,0.9616888889,0,0.178200436,1.1820666667
NetworkUsa,0,0,0.683,0.899927,0,2.177465986,0.8999365,0,0.953,0.8999445,0,6.68913291,0.8999985
NetworkUsa,1,0,0.481,0.900012,0,1.356053927,0.899991,0,0.816,0.899987,0,5.838097109,0.8999655
NetworkUsa,2,0,0.464,0.899992,0,1.42995987,0.8999565,0,0.955,0.8999465,0,6.740163496,0.9000005
NetworkUsa,3,0,0.695,0.899942,0,2.515703569,0.8999835,0,0.705,0.899929,0,7.727036422,0.899997
