Topology,DemandFile,ExitCode,PreprocessingTime,ILPTime,TotalTime,uMax
Mren,0001,0,0.017,0.036,0.053,0.899997
Mren,0002,0,0.017,0.035,0.052000000000000005,0.899996
Mren,0003,0,0.017,0.06,0.077,0.899998
Mren,0004,0,0.017,0.042,0.059000000000000004,0.899997
Myren,0000,0,0.078,0.295,0.373,0.9000024115755627
Myren,0001,0,0.078,0.323,0.401,0.900023311897106
Myren,0002,0,0.078,0.354,0.432,0.8998225806451613
Myren,0003,0,0.078,0.201,0.279,0.89956
Myren,0004,0,0.078,0.285,0.363,0.89964
Napnet,0000,0,0.018,0.043,0.061,1.0766444444444445
Napnet,0001,0,0.018,0.043,0.061,0.9241110554639059
Napnet,0002,0,0.018,0.045,0.063,0.8999555555555555
Napnet,0003,0,0.018,0.045,0.063,1.0675555555555556
Napnet,0004,0,0.018,0.044,0.062,0.8999555555555555
Navigata,0000,0,0.042,0.104,0.146,0.9000630000000001
Navigata,0001,0,0.042,0.106,0.148,0.9000025
Navigata,0002,0,0.042,0.099,0.14100000000000001,0.899998
Navigata,0003,0,0.042,0.113,0.155,0.9000065
Navigata,0004,0,0.042,0.172,0.214,0.900065
Netrail,0000,0,0.019,0.177,0.19599999999999998,0.9185555555555556
Netrail,0001,0,0.019,0.194,0.213,0.9042222222222223
Netrail,0002,0,0.019,1.043,1.0619999999999998,0.9004888888888889
Netrail,0003,0,0.019,0.272,0.29100000000000004,0.9396444444444437
Netrail,0004,0,0.019,0.054,0.073,0.9616888888888889
NetworkUsa,0000,0,0.075,0.608,0.6829999999999999,0.899927
NetworkUsa,0001,0,0.075,0.406,0.48100000000000004,0.900012
NetworkUsa,0002,0,0.075,0.389,0.464,0.899992
NetworkUsa,0003,0,0.075,0.62,0.695,0.899942
NetworkUsa,0004,0,0.075,0.629,0.704,0.89999
Nextgen,0000,0,0.036,0.106,0.142,0.899974
Nextgen,0001,0,0.036,0.111,0.147,0.899972
Nextgen,0002,0,0.036,0.139,0.17500000000000002,0.899971
Nextgen,0003,0,0.036,0.128,0.164,0.899968
Nextgen,0004,0,0.036,0.101,0.137,0.899971
Niif,0000,0,0.066,0.128,0.194,0.90004
Niif,0001,0,0.066,0.176,0.242,0.899956
Niif,0002,0,0.066,0.14,0.20600000000000002,0.900004
Niif,0003,0,0.066,0.128,0.194,0.899982
Niif,0004,0,0.066,0.197,0.263,0.899974
Noel,0000,0,0.047,0.239,0.286,0.9000379999999999
Noel,0001,0,0.047,0.28,0.327,0.899991
Noel,0002,0,0.047,0.312,0.359,0.900021
Noel,0003,0,0.047,0.504,0.551,0.9000305
Noel,0004,0,0.047,0.296,0.34299999999999997,0.900043
Nordu1989,0000,0,0.018,0.033,0.051000000000000004,0.89921875
Nordu1989,0001,0,0.018,0.033,0.051000000000000004,0.89921875
Nordu1989,0002,0,0.018,0.035,0.053000000000000005,0.899375
Nordu1989,0003,0,0.018,0.033,0.051000000000000004,0.89921875
Nordu1989,0004,0,0.018,0.046,0.064,0.89921875
Nordu1997,0000,0,0.025,0.044,0.069,0.899978
Nordu1997,0001,0,0.025,0.043,0.068,0.899979
Nordu1997,0002,0,0.025,0.071,0.096,0.899978
Nordu1997,0003,0,0.025,0.061,0.086,0.899981
Nordu1997,0004,0,0.025,0.044,0.069,0.899979
Nordu2005,0000,0,0.019,0.053,0.072,0.9218342
Nordu2005,0001,0,0.019,0.038,0.056999999999999995,1.3499996
Nordu2005,0002,0,0.019,0.043,0.062,1.3499997
Nordu2005,0003,0,0.019,0.039,0.057999999999999996,1.0587268
Nordu2005,0004,0,0.019,0.074,0.093,0.9489916
Nordu2010,0000,0,0.029,0.05,0.079,0.89998
Nordu2010,0001,0,0.029,0.052,0.081,0.899982
Nordu2010,0002,0,0.029,0.056,0.085,0.899981
Nordu2010,0003,0,0.029,0.058,0.08700000000000001,0.899979
Nordu2010,0004,0,0.029,0.07,0.099,0.899985
Nsfcnet,0000,0,0.021,0.072,0.093,0.900011
Nsfcnet,0001,0,0.021,0.246,0.267,0.900015
Nsfcnet,0002,0,0.021,0.051,0.072,0.899998
Nsfcnet,0003,0,0.021,0.119,0.13999999999999999,0.900038
Nsfcnet,0004,0,0.021,0.207,0.22799999999999998,0.900045
Nsfnet,0000,0,0.027,0.18,0.207,0.8957253886010362
Nsfnet,0001,1,0.027,1802.845,1802.872,0.8960492094290711
Nsfnet,0002,0,0.027,0.824,0.851,0.8976683937823834
Nsfnet,0003,1,0.027,1801.215,1801.242,0.9177460225542974
Nsfnet,0004,0,0.027,0.196,0.223,0.8979922279792746
Ntelos,0000,0,0.214,2.201,2.415,0.899852
Ntelos,0001,0,0.214,2.185,2.399,0.899861
Ntelos,0002,0,0.214,2.138,2.352,0.899862
Ntelos,0003,0,0.214,3.667,3.881,0.899861
Ntelos,0004,0,0.214,2.298,2.512,0.899861
Ntt,0000,0,0.153,2.346,2.499,0.9569763174025235
Ntt,0001,0,0.153,1.811,1.964,1.0189340599279835
Ntt,0002,0,0.153,1.641,1.794,1.1290372620884772
Ntt,0003,0,0.153,1.66,1.813,0.9605363744193448
Ntt,0004,0,0.153,1.374,1.5270000000000001,1.1559373392489711
Oteglobe,0000,0,0.867,24.326,25.193,0.9016691666666665
Oteglobe,0001,0,0.867,34.581,35.448,0.9010683333333332
Oteglobe,0002,0,0.867,20.329,21.196,0.8997473333333332
Oteglobe,0003,0,0.867,19.295,20.162000000000003,0.8997891666666668
Oteglobe,0004,0,0.867,19.227,20.094,0.8997195
Oxford,0000,0,0.042,0.189,0.231,0.899983
Oxford,0001,0,0.042,0.18,0.222,0.9
Oxford,0002,0,0.042,0.149,0.191,0.900011
Oxford,0003,0,0.042,0.183,0.225,0.900048
Oxford,0004,0,0.042,0.19,0.232,0.900029
Pacificwave,0000,0,0.036,0.082,0.118,0.900071
Pacificwave,0001,0,0.036,0.135,0.171,0.90000415
Pacificwave,0002,0,0.036,0.087,0.123,0.900021
Pacificwave,0003,0,0.036,0.2,0.23600000000000002,0.9000623
Pacificwave,0004,0,0.036,0.123,0.159,0.90002305
Packetexchange,0000,0,0.046,0.18,0.22599999999999998,0.899956
Packetexchange,0001,0,0.046,0.18,0.22599999999999998,0.899955
Packetexchange,0002,0,0.046,0.183,0.22899999999999998,0.899951
Packetexchange,0003,0,0.046,0.216,0.262,0.899955
Packetexchange,0004,0,0.046,0.182,0.22799999999999998,0.899952
Padi,0000,0,0.018,0.034,0.052000000000000005,0.89997
Padi,0001,0,0.018,0.046,0.064,0.8994
Padi,0002,0,0.018,0.034,0.052000000000000005,0.8994
Padi,0003,0,0.018,0.034,0.052000000000000005,0.8994
Padi,0004,0,0.018,0.032,0.05,0.8994
Palmetto,0000,0,0.209,2.587,2.7960000000000003,0.8999125
Palmetto,0001,0,0.209,2.468,2.677,0.899906
Palmetto,0002,0,0.209,2.01,2.219,0.899911
Palmetto,0003,0,0.209,2.464,2.673,0.8999355
Palmetto,0004,0,0.209,2.705,2.914,0.8999726666666668
Peer1,0000,0,0.034,0.188,0.222,0.899983
Peer1,0001,0,0.034,0.159,0.193,0.8999849999999999
Peer1,0002,0,0.034,0.17,0.20400000000000001,0.900045125
Peer1,0003,0,0.034,1.728,1.762,0.900033
Peer1,0004,0,0.034,0.759,0.793,0.9000595
Pern,0000,0,1.362,2.819,4.181,0.898501
Pern,0001,0,1.362,2.631,3.993,0.898509
Pern,0002,0,1.362,2.794,4.156000000000001,0.898502
Pern,0003,0,1.362,2.781,4.143000000000001,0.898533
Pern,0004,0,1.362,2.765,4.127000000000001,0.898505
PionierL1,0000,0,0.097,0.892,0.989,0.9000175
PionierL1,0001,0,0.097,0.663,0.76,0.8999965
PionierL1,0002,0,0.097,0.699,0.7959999999999999,0.89995625
PionierL1,0003,0,0.097,1.117,1.214,0.8999655
PionierL1,0004,0,0.097,0.757,0.854,0.8999665
PionierL3,0000,0,0.114,1.151,1.2650000000000001,0.9007213458333332
PionierL3,0001,0,0.114,1.362,1.4760000000000002,0.900094425
PionierL3,0002,0,0.114,1.251,1.365,0.9006977624999999
PionierL3,0003,0,0.114,2.195,2.3089999999999997,0.902744775
PionierL3,0004,0,0.114,1.258,1.372,0.90235075
Psinet,0000,0,0.052,0.195,0.247,0.8992777777777777
Psinet,0001,0,0.052,0.258,0.31,0.8993333333333333
Psinet,0002,0,0.052,0.252,0.304,0.8992111111111111
Psinet,0003,0,0.052,0.231,0.28300000000000003,0.8992333333333333
Psinet,0004,0,0.052,0.324,0.376,0.8992444444444444
Quest,0000,0,0.044,0.389,0.433,0.8999935
Quest,0001,0,0.044,8.49,8.534,0.9000315
Quest,0002,0,0.044,299.112,299.156,0.9080485
Quest,0003,0,0.044,0.311,0.355,0.8999865
Quest,0004,0,0.044,15.001,15.045,0.9000715
RedBestel,0000,0,1.015,19.086,20.101,0.899536
RedBestel,0001,0,1.015,23.171,24.186,0.89965
RedBestel,0002,0,1.015,21.956,22.971,0.8995319999999999
RedBestel,0003,0,1.015,21.707,22.722,0.899529
RedBestel,0004,0,1.015,19.54,20.555,0.899538
Rediris,0000,0,0.039,0.233,0.272,0.9046316
Rediris,0001,0,0.039,0.369,0.408,0.9093683
Rediris,0002,0,0.039,0.361,0.39999999999999997,0.9086676
Rediris,0003,0,0.039,0.339,0.378,0.933626
Rediris,0004,0,0.039,0.256,0.295,0.9751784
Renam,0000,0,0.014,0.03,0.044,0.89975
Renam,0001,0,0.014,0.031,0.045,0.899875
Renam,0002,0,0.014,0.035,0.049,0.89875
Renam,0003,0,0.014,0.049,0.063,0.899899033607385
Renam,0004,0,0.014,0.046,0.06,0.89875
Renater1999,0000,0,0.047,0.094,0.14100000000000001,0.8996387096774193
Renater1999,0001,0,0.047,0.064,0.111,0.8996645161290323
Renater1999,0002,0,0.047,0.069,0.116,0.8996580645161291
Renater1999,0003,0,0.047,0.091,0.138,0.8996451612903226
Renater1999,0004,0,0.047,0.085,0.132,0.8996580645161291
Renater2001,0000,0,0.041,0.114,0.155,0.9568838709677419
Renater2001,0001,0,0.041,0.14,0.18100000000000002,1.1750387096774193
Renater2001,0002,0,0.041,0.124,0.165,0.9475032258064516
Renater2001,0003,0,0.041,0.097,0.138,0.8998322580645162
Renater2001,0004,0,0.041,0.111,0.152,0.8998774193548387
Renater2004,0000,0,0.061,0.706,0.7669999999999999,0.951283
Renater2004,0001,0,0.061,1.539,1.5999999999999999,0.9269028
Renater2004,0002,0,0.061,1.134,1.1949999999999998,0.9076826
Renater2004,0003,0,0.061,3.419,3.48,0.9038088
Renater2004,0004,0,0.061,0.492,0.5529999999999999,0.9000318
Renater2006,0000,0,0.08,0.589,0.6689999999999999,0.9000248000000001
Renater2006,0001,0,0.08,0.938,1.018,0.9000352
Renater2006,0002,0,0.08,1.3,1.3800000000000001,0.9000258
Renater2006,0003,0,0.08,0.796,0.876,0.8999984
Renater2006,0004,0,0.08,1.164,1.244,0.9000182
Renater2008,0000,0,0.087,1.074,1.161,0.9000774
Renater2008,0001,0,0.087,1.178,1.265,0.9000668
Renater2008,0002,0,0.087,1.243,1.33,0.9000652
Renater2008,0003,0,0.087,0.999,1.086,0.900016
Renater2008,0004,0,0.087,1.106,1.193,0.900072
Renater2010,0000,0,0.159,2.706,2.8649999999999998,0.8996908602150538
Renater2010,0001,0,0.159,2.052,2.211,0.8996795698924729
Renater2010,0002,0,0.159,2.248,2.407,0.8997352150537633
Renater2010,0003,0,0.159,3.155,3.3139999999999996,0.8996959677419354
Renater2010,0004,0,0.159,1.862,2.021,0.8996943548387096
Restena,0000,0,0.037,0.136,0.17300000000000001,0.9663694
Restena,0001,0,0.037,0.101,0.138,0.9543836
Restena,0002,0,0.037,0.103,0.13999999999999999,0.9512425999999999
Restena,0003,0,0.037,0.096,0.133,0.9416565
Restena,0004,0,0.037,0.09,0.127,0.9402083
Reuna,0000,0,0.073,0.117,0.19,0.8993707317073171
Reuna,0001,0,0.073,0.092,0.16499999999999998,0.8993853658536586
Reuna,0002,0,0.073,0.125,0.198,0.899380487804878
Reuna,0003,0,0.073,0.17,0.243,0.8994750830564784
Reuna,0004,0,0.073,0.136,0.20900000000000002,0.8993756097560975
Rhnet,0000,0,0.033,0.103,0.136,0.899974
Rhnet,0001,0,0.033,0.107,0.14,0.899981
Rhnet,0002,0,0.033,0.16,0.193,0.899979
Rhnet,0003,0,0.033,0.112,0.14500000000000002,0.899976
Rhnet,0004,0,0.033,0.151,0.184,0.899982
Rnp,0000,0,0.063,0.221,0.28400000000000003,0.8999903999999999
Rnp,0001,0,0.063,0.225,0.28800000000000003,0.8999746666666667
Rnp,0002,0,0.063,0.208,0.271,0.899975
Rnp,0003,0,0.063,0.293,0.356,0.8999915
Rnp,0004,0,0.063,0.287,0.35,0.8999743333333333
Roedunet,0000,0,0.087,0.101,0.188,1.0959012824294523
Roedunet,0001,0,0.087,0.116,0.203,1.2592721193415637
Roedunet,0002,0,0.087,0.102,0.189,1.2593171296296297
Roedunet,0003,0,0.087,0.126,0.213,1.2594071502057613
Roedunet,0004,0,0.087,0.135,0.222,1.1738302923040187
RoedunetFibre,0000,0,0.138,0.823,0.961,0.899786
RoedunetFibre,0001,0,0.138,0.933,1.0710000000000002,0.899795
RoedunetFibre,0002,0,0.138,0.844,0.982,0.899788
RoedunetFibre,0003,0,0.138,0.921,1.0590000000000002,0.8998
RoedunetFibre,0004,0,0.138,0.957,1.095,0.899794
Sago,0000,0,0.046,0.052,0.098,0.899956
Sago,0001,0,0.046,0.075,0.121,0.899956
Sago,0002,0,0.046,0.054,0.1,0.899957
Sago,0003,0,0.046,0.052,0.098,0.899965
Sago,0004,0,0.046,0.074,0.12,0.89996
Sanet,0000,0,0.121,0.792,0.913,0.90018945
Sanet,0001,0,0.121,0.647,0.768,0.90017215
Sanet,0002,0,0.121,0.671,0.792,0.9000481
Sanet,0003,0,0.121,1.015,1.136,0.9001191
Sanet,0004,0,0.121,0.682,0.803,0.9001024999999999
Sanren,0000,0,0.017,0.138,0.15500000000000003,0.90248
Sanren,0001,0,0.017,0.047,0.064,0.9571069999999999
Sanren,0002,0,0.017,0.107,0.124,0.90986
Sanren,0003,0,0.017,0.092,0.109,0.9008349999999999
Sanren,0004,0,0.017,0.11,0.127,0.921459
Savvis,0000,0,0.04,0.133,0.17300000000000001,0.8996222222222222
Savvis,0001,0,0.04,0.131,0.171,0.8996333333333333
Savvis,0002,0,0.04,0.187,0.227,0.8995777777777778
Savvis,0003,0,0.04,0.196,0.23600000000000002,0.8995555555555556
Savvis,0004,0,0.04,0.31,0.35,0.8995111111111112
Shentel,0000,0,0.079,0.33,0.40900000000000003,0.899942
Shentel,0001,0,0.079,0.436,0.515,0.899936
Shentel,0002,0,0.079,0.328,0.40700000000000003,0.899931
Shentel,0003,0,0.079,0.348,0.427,0.899931
Shentel,0004,0,0.079,0.398,0.47700000000000004,0.899937
Sinet,0000,0,0.306,1.544,1.85,0.908267975
Sinet,0001,0,0.306,1.39,1.696,0.9047251
Sinet,0002,0,0.306,1.247,1.5530000000000002,0.9011305
Sinet,0003,0,0.306,1.312,1.618,0.9110304
Sinet,0004,0,0.306,1.311,1.617,0.901800375
Singaren,0000,0,0.021,0.039,0.06,0.899993
Singaren,0001,0,0.021,0.042,0.063,0.899995
Singaren,0002,0,0.021,0.039,0.06,0.899995
Singaren,0003,0,0.021,0.059,0.08,0.899994
Singaren,0004,0,0.021,0.054,0.075,0.899995
Spiralight,0000,0,0.047,0.184,0.23099999999999998,0.900022
Spiralight,0001,0,0.047,0.136,0.183,0.9000729999999999
Spiralight,0002,0,0.047,0.114,0.161,0.9000275
Spiralight,0003,0,0.047,0.373,0.42,0.9000695
Spiralight,0004,0,0.047,0.154,0.201,0.899995
Sprint,0000,0,0.026,0.594,0.62,0.8999777777777778
Sprint,0001,0,0.026,65.794,65.82,0.9000148148148147
Sprint,0002,0,0.026,0.279,0.30500000000000005,0.8999666666666667
Sprint,0003,0,0.026,216.89,216.916,0.9000111111111111
Sprint,0004,0,0.026,0.321,0.34700000000000003,0.9659777777777778
Sunet,0000,0,0.071,0.502,0.573,0.900022
Sunet,0001,0,0.071,0.524,0.595,0.899993
Sunet,0002,0,0.071,0.331,0.402,0.8999745
Sunet,0003,0,0.071,0.423,0.494,0.9000469999999999
Sunet,0004,0,0.071,0.352,0.423,0.899976
Surfnet,0000,0,0.235,4.432,4.667000000000001,0.8999325
Surfnet,0001,0,0.235,3.718,3.953,0.899911
Surfnet,0002,0,0.235,2.741,2.976,0.9000105
Surfnet,0003,0,0.235,3.934,4.1690000000000005,0.899951
Surfnet,0004,0,0.235,4.515,4.75,0.89998475
Switch,0000,0,0.661,11.304,11.965,0.8999908
Switch,0001,0,0.661,10.654,11.315,0.8999752
Switch,0002,0,0.661,11.633,12.293999999999999,0.899975
Switch,0003,0,0.661,10.952,11.613,0.8999872
Switch,0004,0,0.661,10.71,11.371,0.8999302333333334
SwitchL3,0000,0,0.138,0.775,0.913,0.9385876
SwitchL3,0001,0,0.138,0.839,0.977,0.9594151
SwitchL3,0002,0,0.138,0.757,0.895,0.9712003
SwitchL3,0003,0,0.138,0.763,0.901,0.9701656
SwitchL3,0004,0,0.138,0.751,0.889,0.9418695
Syringa,0000,0,0.438,0.869,1.307,0.899689
Syringa,0001,0,0.438,0.842,1.28,0.899588
Syringa,0002,0,0.438,0.84,1.278,0.899636
Syringa,0003,0,0.438,0.825,1.263,0.899568
Syringa,0004,0,0.438,0.833,1.271,0.899564
TataNld,0000,0,12.164,490.54,502.704,0.8994445833333337
TataNld,0001,0,12.164,275.051,287.215,0.89941075
TataNld,0002,0,12.164,443.359,455.52299999999997,0.8994293125
TataNld,0003,0,12.164,289.329,301.493,0.89935525
TataNld,0004,0,12.164,455.938,468.102,0.8995544999999995
Telcove,0000,0,0.177,0.195,0.372,0.89935
Telcove,0001,0,0.177,0.193,0.37,0.899364
Telcove,0002,0,0.177,0.22,0.397,0.899391
Telcove,0003,0,0.177,0.211,0.388,0.899365
Telcove,0004,0,0.177,0.271,0.448,0.899382
Telecomserbia,0000,0,0.018,0.132,0.15,0.9026741999999999
Telecomserbia,0001,0,0.018,0.186,0.204,0.9000980000000001
Telecomserbia,0002,0,0.018,0.115,0.133,0.9016348000000001
Telecomserbia,0003,0,0.018,0.108,0.126,0.9151986
Telecomserbia,0004,0,0.018,0.157,0.175,0.9027136
Tinet,0000,0,0.368,6.144,6.5120000000000005,0.8998694791666665
Tinet,0001,0,0.368,8.339,8.707,0.8999309270833332
Tinet,0002,0,0.368,8.514,8.882,0.8998824166666666
Tinet,0003,0,0.368,6.256,6.6240000000000006,0.8998568055555554
Tinet,0004,0,0.368,6.218,6.586,0.8998425833333333
TLex,0000,0,0.024,0.06,0.08399999999999999,1.480000430081994
TLex,0001,0,0.024,0.059,0.08299999999999999,1.554011635232317
TLex,0002,0,0.024,0.058,0.082,1.0136558605032078
TLex,0003,0,0.024,0.127,0.151,1.0131000855317993
TLex,0004,0,0.024,0.171,0.195,1.0131120490802303
Tw,0000,0,0.917,38.528,39.445,0.9142056666666666
Tw,0001,0,0.917,29.638,30.555000000000003,0.9087375416666666
Tw,0002,0,0.917,45.203,46.120000000000005,0.912044
Tw,0003,0,0.917,30.632,31.549000000000003,0.9330397083333333
Tw,0004,0,0.917,23.613,24.53,0.9069540833333333
Twaren,0000,0,0.039,0.105,0.144,0.9000645
Twaren,0001,0,0.039,0.301,0.33999999999999997,0.8999785
Twaren,0002,0,0.039,0.132,0.171,0.8999795
Twaren,0003,0,0.039,0.324,0.363,0.900027
Twaren,0004,0,0.039,0.178,0.217,0.900026
Ulaknet,0000,0,0.211,0.242,0.45299999999999996,0.89985
Ulaknet,0001,0,0.211,0.226,0.437,0.899832
Ulaknet,0002,0,0.211,0.229,0.44,0.899846
Ulaknet,0003,0,0.211,0.222,0.433,0.9538447
Ulaknet,0004,0,0.211,0.235,0.44599999999999995,0.899844
UniC,0000,0,0.049,0.173,0.22199999999999998,0.899962
UniC,0001,0,0.049,0.354,0.40299999999999997,0.899974
UniC,0002,0,0.049,0.159,0.20800000000000002,0.8999625
UniC,0003,0,0.049,0.18,0.22899999999999998,0.899993
UniC,0004,0,0.049,0.218,0.267,0.8999619999999999
Uninet,0000,0,0.028,0.134,0.162,0.900018222222222
Uninet,0001,0,0.028,0.145,0.173,0.9000667777777777
Uninet,0002,0,0.028,1.203,1.231,0.9000823333333332
Uninet,0003,0,0.028,0.123,0.151,0.9000053333333333
Uninet,0004,0,0.028,0.993,1.021,0.9000481666666666
Uninett2010,0000,0,0.47,4.625,5.095,0.899835
Uninett2010,0001,0,0.47,4.744,5.2139999999999995,0.899832
Uninett2010,0002,0,0.47,7.368,7.838,0.8999881666666666
Uninett2010,0003,0,0.47,5.056,5.526,0.899827
Uninett2010,0004,0,0.47,8.079,8.549000000000001,0.8999706666666666
Uninett2011,0000,0,0.408,4.156,4.564,0.899902
Uninett2011,0001,0,0.408,4.083,4.4910000000000005,0.8999179999999998
Uninett2011,0002,0,0.408,3.882,4.29,0.899908
Uninett2011,0003,0,0.408,4.111,4.519,0.9010094999999998
Uninett2011,0004,0,0.408,6.045,6.453,0.9012905
Uran,0000,0,0.04,0.079,0.119,1.252659
Uran,0001,0,0.04,0.067,0.10700000000000001,1.201474
Uran,0002,0,0.04,0.066,0.10600000000000001,1.237587
Uran,0003,0,0.04,0.069,0.10900000000000001,0.899945
Uran,0004,0,0.04,0.071,0.11099999999999999,1.236725
UsCarrier,0000,0,7.087,175.257,182.344,0.8986022916666666
UsCarrier,0001,0,7.087,164.956,172.04299999999998,0.8985855
UsCarrier,0002,0,7.087,148.177,155.26399999999998,0.89859
UsCarrier,0003,0,7.087,210.664,217.75099999999998,0.8986115
UsCarrier,0004,0,7.087,168.385,175.47199999999998,0.898621
UsSignal,0000,0,0.471,13.089,13.56,0.89990825
UsSignal,0001,0,0.471,13.289,13.76,0.899914125
UsSignal,0002,0,0.471,8.249,8.72,0.899921875
UsSignal,0003,0,0.471,13.295,13.766,0.8999471666666666
UsSignal,0004,0,0.471,9.36,9.831,0.8999005833333332
Uunet,0000,0,0.292,4.596,4.888,0.8987144444444445
Uunet,0001,0,0.292,4.3,4.592,0.8986462962962963
Uunet,0002,0,0.292,5.335,5.627,0.898653888888889
Uunet,0003,0,0.292,7.988,8.280000000000001,0.8989296296296296
Uunet,0004,0,0.292,5.594,5.886,0.8986777777777776
Vinaren,0000,0,0.041,0.085,0.126,0.8994774193548387
Vinaren,0001,0,0.041,0.085,0.126,0.8995290322580645
Vinaren,0002,0,0.041,0.088,0.129,0.8995032258064516
Vinaren,0003,0,0.041,0.089,0.13,0.8994903225806452
Vinaren,0004,0,0.041,0.083,0.124,0.899541935483871
VisionNet,0000,0,0.04,0.068,0.10800000000000001,0.899945
VisionNet,0001,0,0.04,0.076,0.11599999999999999,0.899937
VisionNet,0002,0,0.04,0.066,0.10600000000000001,0.899939
VisionNet,0003,0,0.04,0.064,0.10400000000000001,0.899932
VisionNet,0004,0,0.04,0.067,0.10700000000000001,0.89994
VtlWavenet2008,0000,0,1.138,15.515,16.653,0.8995445
VtlWavenet2008,0001,0,1.138,17.333,18.470999999999997,0.8996295
VtlWavenet2008,0002,0,1.138,18.018,19.156,0.899599
VtlWavenet2008,0003,0,1.138,17.042,18.18,0.89956875
VtlWavenet2008,0004,0,1.138,38.638,39.775999999999996,0.89952975
VtlWavenet2011,0000,0,1.211,26.094,27.305,0.89951775
VtlWavenet2011,0001,0,1.211,27.158,28.369,0.89956525
VtlWavenet2011,0002,0,1.211,27.28,28.491,0.899561
VtlWavenet2011,0003,0,1.211,26.186,27.397,0.89949625
VtlWavenet2011,0004,0,1.211,26.836,28.046999999999997,0.8995795
WideJpn,0000,0,0.059,0.091,0.15,0.9899885
WideJpn,0001,0,0.059,0.129,0.188,0.899949
WideJpn,0002,0,0.059,0.102,0.16099999999999998,0.9899915
WideJpn,0003,0,0.059,0.142,0.20099999999999998,0.899945
WideJpn,0004,0,0.059,0.084,0.14300000000000002,0.989989
Xeex,0000,0,0.067,0.642,0.7090000000000001,0.8999955
Xeex,0001,0,0.067,2.927,2.994,0.93533025
Xeex,0002,0,0.067,1.123,1.19,0.90003
Xeex,0003,0,0.067,6.588,6.655,0.9254565
Xeex,0004,0,0.067,2.266,2.333,0.93539575
Xspedius,0000,0,0.105,1.563,1.668,0.9000294999999998
Xspedius,0001,0,0.105,2.016,2.121,0.9000352499999998
Xspedius,0002,0,0.105,1.297,1.402,0.900025
Xspedius,0003,0,0.105,1.296,1.401,0.9000043333333333
Xspedius,0004,0,0.105,1.68,1.785,0.9000111666666666
York,0000,0,0.073,0.153,0.22599999999999998,0.8999985
York,0001,0,0.073,0.149,0.22199999999999998,0.9000095
York,0002,0,0.073,0.195,0.268,0.9000315
York,0003,0,0.073,0.174,0.247,0.8999735
York,0004,0,0.073,0.168,0.241,0.9000215
Zamren,0000,0,0.064,0.091,0.155,0.89855
Zamren,0001,0,0.064,0.088,0.152,0.89854
Zamren,0002,0,0.064,0.104,0.16799999999999998,0.89852
Zamren,0003,0,0.064,0.111,0.175,0.89848
Zamren,0004,0,0.064,0.088,0.152,0.89863
