Topology,DemandFile,2-SR_SolveTime,3-SR_SolveTime,2-SR_umax,3-SR_umax
UsCarrier,0002,-,-,-,-
UsCarrier,0003,-,-,-,-
UsCarrier,0004,-,-,-,-
UsSignal,0000,151.824318451,152.450137487,0.8999775833333332,0.9000538333333332
UsSignal,0001,151.572806559,149.384671606,0.89990975,0.899943875
UsSignal,0002,144.00965529,143.719637171,0.899907875,0.899937875
UsSignal,0003,146.116385037,148.407834141,0.8999973333333332,0.8999960833333333
UsSignal,0004,149.23209242,146.090790034,0.899940125,0.899917625
Uunet,0000,52.479024139,52.235270659,0.8986855555555557,0.8986522222222222
Uunet,0001,46.558142893,49.50135608,0.8987033333333334,0.8989025925925926
Uunet,0002,62.731516452,61.916105741,0.8986687037037037,0.8986729629629631
Uunet,0003,62.974254249,62.370627057,0.8989333333333331,0.8989333333333334
Uunet,0004,51.793326268,53.179164314,0.8986296296296297,0.8986296296296297
Vinaren,0000,1.348279375,1.73865305,0.8994774193548387,0.8994774193548387
Vinaren,0001,1.534086929,1.437527006,0.8995290322580645,0.8995290322580645
Vinaren,0002,1.469813183,1.40641007,0.8995032258064516,0.8995032258064516
Vinaren,0003,1.519453723,1.488332175,0.8994903225806452,0.8994903225806452
Vinaren,0004,1.401303566,1.515978338,0.899541935483871,0.899541935483871
VisionNet,0000,1.349822855,1.464944187,0.899945,0.899945
VisionNet,0001,1.35710488,1.171066903,0.899937,0.899937
VisionNet,0002,1.257191627,1.26354962,0.899939,0.899939
VisionNet,0003,1.497719285,1.073678484,0.899932,0.899932
VisionNet,0004,1.479370045,1.677159452,0.89994,0.89994
VtlWavenet2008,0000,586.874637537,637.904168915,0.89958875,0.89958875
VtlWavenet2008,0001,619.43418956,601.380762789,0.89961825,0.89958125
VtlWavenet2008,0002,579.450796103,590.083468096,0.8995875,0.8995825
VtlWavenet2008,0003,651.845180512,655.092748764,0.899621,0.899571
VtlWavenet2008,0004,614.511534347,634.087825669,0.899576,0.89958775
VtlWavenet2011,0000,769.526702053,782.742184192,0.8995425,0.8995245
VtlWavenet2011,0001,759.896550064,769.069348135,0.89951225,0.89954925
VtlWavenet2011,0002,734.796247364,743.824470795,0.899582,0.899513
VtlWavenet2011,0003,729.34641664,734.299113139,0.89951425,0.89952675
VtlWavenet2011,0004,773.132564179,769.434236378,0.8995295,0.899555
WideJpn,0000,3.264924729,3.193992965,0.9899885,0.9899885
WideJpn,0001,3.05645152,3.3471871,0.899949,0.899949
WideJpn,0002,3.454337112,3.245990072,0.9899915,0.9899915
WideJpn,0003,3.152480023,3.255312585,0.899945,0.899945
WideJpn,0004,3.110665373,3.269408998,0.989989,0.989989
Xeex,0000,2.399485504,3.023472922,0.8999945,0.900047
Xeex,0001,4.715450503,16.869659523,0.935229,0.90173725
Xeex,0002,3.43184899,2.640307859,0.900018,0.9000515
Xeex,0003,7.649963954,8.420170786,0.926116,0.90000325
Xeex,0004,4.244432335,3.014524605,0.93537675,0.90006525
Xspedius,0000,11.975240487,10.898407218,0.900004,0.90002025
Xspedius,0001,14.963165664,15.372587188,0.9000226666666666,0.9002840833333333
Xspedius,0002,11.281331021,10.881245443,0.8999853333333335,0.9000055
Xspedius,0003,10.813167056,10.442960608,0.900093,0.9000239583333333
Xspedius,0004,11.249719393,12.642636105,0.90001425,0.9006173333333334
York,0000,1.455091007,1.319116662,0.8999735,0.8999735
York,0001,1.24014812,1.306397663,0.900005,0.900005
York,0002,1.266738339,1.270246349,0.900021,0.900021
York,0003,1.226201651,1.556365345,0.9000445,0.9000445
York,0004,1.210078238,1.315140217,0.8999845,0.8999845
Zamren,0000,5.167840387,5.294492205,0.89855,0.89855
Zamren,0001,5.064954236,5.710781094,0.89854,0.89854
Zamren,0002,5.156138778,5.35894136,0.89852,0.89852
Zamren,0003,5.089506764,5.059976027,0.89848,0.89848
Zamren,0004,4.992552979,5.118834964,0.89863,0.89863
