Topology,DemandFile,TabuIGPWO,MIP,2-SR full,3-SR full,2-SRPP,2-SRPP-adj,3-SRPP,3-SRPP-adj,2-CG4SR,3-CG4SR
Sanet,0004,1800.539582046,6.941397887,1.675,101.971,0.803,0.803,2.9560000000000004,2.9560000000000004,13.820587177,14.128398854
Sanren,0000,1800.008389455,2.789366217,0.093,0.17,0.15500000000000003,0.15500000000000003,0.128,0.128,0.169764238,0.17696685
Sanren,0001,1800.00327336,0.138056199,0.042,0.092,0.064,0.064,0.104,0.104,0.171770078,0.173158273
Sanren,0002,1800.009471135,0.260750929,0.089,0.169,0.124,0.124,0.144,0.144,0.178813193,0.176916828
Sanren,0003,1800.013849395,0.952953569,0.09,0.149,0.109,0.109,0.126,0.126,0.17324117,0.189792619
Sanren,0004,1800.002716765,1.074218909,0.099,0.132,0.127,0.127,0.111,0.111,0.165814404,0.204028098
Savvis,0000,1800.257449509,0.433612306,0.215,1.671,0.17300000000000001,0.17300000000000001,0.349,0.349,1.107297252,1.029112665
Savvis,0001,1800.033001546,0.212675036,0.165,1.653,0.171,0.171,0.346,0.346,0.959890285,0.979022536
Savvis,0002,1800.057317001,0.54761206,0.183,1.563,0.227,0.227,0.446,0.446,0.98141511,0.872698535
Savvis,0003,1800.00797435,0.334796785,0.195,1.656,0.23600000000000002,0.23600000000000002,0.349,0.349,0.861628644,0.883002994
Savvis,0004,1800.063803523,0.345053081,0.19,1.717,0.35,0.35,0.525,0.525,0.886746357,1.081078357
Shentel,0000,1800.464108082,0.693713378,0.496,12.512,0.40900000000000003,0.40900000000000003,2.328,2.328,2.937609734,3.495289395
Shentel,0001,1800.256255026,0.688445814,0.465,12.289,0.515,0.515,2.407,2.407,2.767400551,3.140642638
Shentel,0002,1800.344721613,0.246366437,0.47,12.777,0.40700000000000003,0.40700000000000003,2.31,2.31,2.749053608,2.813007401
Shentel,0003,1800.059259495,0.570856029,0.629,13.053,0.427,0.427,2.323,2.323,3.076314818,2.873010679
Shentel,0004,1801.000884252,0.713196163,0.426,13.303,0.47700000000000004,0.47700000000000004,3.687,3.687,2.839780703,3.019927743
Sinet,0000,1813.308552402,19.206393475,5.702,2046.221,1.85,1.85,6.321999999999999,6.321999999999999,271.387494919,269.134692027
Sinet,0001,1806.236264098,15.73919367,5.681,2023.591,1.696,1.696,6.475,6.475,244.317091812,240.669396882
Sinet,0002,1806.269729012,23.744204175,5.594,-,1.5530000000000002,1.5530000000000002,7.156000000000001,7.156000000000001,234.192267586,232.042910765
Sinet,0003,1800.032270202,17.791650088,5.389,-,1.618,1.618,6.493,6.493,244.737838324,247.568272119
Sinet,0004,1805.010289246,21.139335449,5.451,2054.448,1.617,1.617,6.2059999999999995,6.2059999999999995,237.429357847,234.953609837
Singaren,0000,1800.016520681,0.043040997,0.048,0.229,0.06,0.06,0.068,0.068,0.210489846,0.2098163
Singaren,0001,1800.034922908,0.044077884,0.046,0.163,0.063,0.063,0.063,0.063,0.217308342,0.219506634
Singaren,0002,1800.004884327,0.043075953,0.078,0.154,0.06,0.06,0.064,0.064,0.20726971,0.217377788
Singaren,0003,1800.015009736,0.042344401,0.081,0.183,0.08,0.08,0.08399999999999999,0.08399999999999999,0.214090711,0.350904707
Singaren,0004,1800.040846656,0.041630891,0.067,0.238,0.075,0.075,0.061,0.061,0.21284859,0.204470827
Spiralight,0000,1800.08029753,0.148974137,0.155,0.658,0.23099999999999998,0.23099999999999998,0.254,0.254,0.532830416,0.499344651
Spiralight,0001,1800.001754895,0.150980151,0.372,0.718,0.183,0.183,0.6080000000000001,0.6080000000000001,0.515692363,0.675028343
Spiralight,0002,1800.059139505,0.164153568,0.143,0.716,0.161,0.161,0.273,0.273,0.531997942,0.660164787
Spiralight,0003,1800.062784954,2.614931177,0.308,1.143,0.42,0.42,0.656,0.656,0.57484683,0.578810193
Spiralight,0004,1800.008449521,0.273944276,0.538,0.643,0.201,0.201,0.409,0.409,0.588709275,0.507764145
Sprint,0000,1800.069848478,0.328026437,0.176,0.816,0.62,0.62,0.6799999999999999,0.6799999999999999,0.412175506,0.35281808
Sprint,0001,1800.028065158,1800.501264155,23.21,52.868,65.82,65.82,55.939,55.939,0.372585389,0.371601451
Sprint,0002,1800.030989768,0.875861112,4.025,4.728,0.30500000000000005,0.30500000000000005,5.3919999999999995,5.3919999999999995,0.535578249,0.476045514
Sprint,0003,1800.062932363,1800.953121654,48.237,302.785,216.916,216.916,181.038,181.038,0.35407383,0.382505574
Sprint,0004,1800.053382076,0.150981852,0.227,1.379,0.34700000000000003,0.34700000000000003,1.3840000000000001,1.3840000000000001,0.360354532,0.377416861
Sunet,0000,1800.007364417,0.877892198,0.609,13.587,0.573,0.573,2.216,2.216,2.749849066,3.260210616
Sunet,0001,1800.668649674,1.266812479,0.511,13.224,0.595,0.595,2.809,2.809,2.648599264,2.976499972
Sunet,0002,1800.548030615,1.006538584,0.504,13.319,0.402,0.402,2.138,2.138,3.159990458,3.302464036
Sunet,0003,1801.304343059,1.135398387,0.639,13.154,0.494,0.494,2.52,2.52,2.618027006,2.534081971
Sunet,0004,1800.101870996,1.968731078,0.606,13.482,0.423,0.423,3.3000000000000003,3.3000000000000003,3.441156662,3.392215922
Surfnet,0000,1800.610652102,18.678613013,5.019,1317.147,4.667000000000001,4.667000000000001,131.733,131.733,75.188955942,64.782323757
Surfnet,0001,1805.054066781,18.37105057,4.784,682.822,3.953,3.953,63.544000000000004,63.544000000000004,50.634807806,51.271746333
Surfnet,0002,1802.983344749,24.36380815,4.377,721.13,2.976,2.976,118.27,118.27,60.110079455,58.723032248
Surfnet,0003,1800.228681914,19.533381447,5.5,915.115,4.1690000000000005,4.1690000000000005,109.075,109.075,59.443848864,58.092395361
Surfnet,0004,1800.771985111,15.781773871,6.232,1146.175,4.75,4.75,105.35300000000001,105.35300000000001,66.606024109,62.354777113
Switch,0000,1800.630589447,284.754316421,17.173,-,11.965,11.965,242.678,242.678,287.622421515,287.758811968
Switch,0001,1801.170722664,239.576432372,17.007,-,11.315,11.315,219.236,219.236,295.124969765,290.901292541
Switch,0002,1800.121278266,171.204681544,18.103,-,12.293999999999999,12.293999999999999,248.008,248.008,312.71912919,306.828360489
Switch,0003,1801.934283839,151.239575604,16.6,-,11.613,11.613,247.905,247.905,287.800735391,299.741883398
Switch,0004,1801.741980714,248.390803074,16.808,-,11.371,11.371,265.817,265.817,274.042468579,276.778869927
SwitchL3,0000,1801.018753201,2.612311006,1.281,270.932,0.913,1.117,13.959000000000001,19.764,22.165846832,22.771111693
SwitchL3,0001,1800.669928824,3.029105268,1.449,269.654,0.977,1.573,20.968,20.848,24.225547369,26.918242981
SwitchL3,0002,1801.358149774,2.260460214,1.335,402.714,0.895,1.976,16.192,16.68,21.953625134,22.242563196
SwitchL3,0003,1800.256234586,2.419224174,1.333,428.816,0.901,2.407,25.017,21.012,20.825094942,22.670008561
SwitchL3,0004,1801.236316541,2.168485062,1.375,290.535,0.889,1.206,15.88,25.769,22.363369498,23.452692746
Syringa,0000,1801.216218736,35.060201292,11.183,-,1.307,1.307,1.306,1.306,198.334718488,202.146720137
Syringa,0001,1811.794206085,61.807233647,11.36,-,1.28,1.28,1.38,1.38,198.668712691,201.004687187
Syringa,0002,1803.616354271,41.908798378,11.338,-,1.278,1.278,1.355,1.355,204.617345486,204.838226601
Syringa,0003,1802.521875505,14.386265827,11.458,-,1.263,1.263,1.354,1.354,196.383831088,202.944664708
Syringa,0004,1813.088841035,12.553708568,11.388,-,1.271,1.271,1.3359999999999999,1.3359999999999999,199.228639715,201.341466024
TataNld,0000,1837.925679076,1807.789104662,569.032,-,502.704,502.704,-,-,-,-
TataNld,0001,1834.560184721,1807.945735739,424.84,-,287.215,287.215,-,-,-,-
TataNld,0002,1810.017026308,1808.254069475,561.376,-,455.52299999999997,455.52299999999997,-,-,-,-
TataNld,0003,1829.37543998,1807.811619469,390.285,-,301.493,301.493,-,-,-,-
TataNld,0004,1848.194668057,1808.1369182,569.377,-,468.102,468.102,-,-,-,-
Telcove,0000,1802.270338218,2.54012272,3.097,546.967,0.372,0.372,0.399,0.399,151.440560697,150.567849861
Telcove,0001,1802.871854285,2.64118162,3.142,517.714,0.37,0.37,0.383,0.383,149.36557871,148.97631247
Telcove,0002,1802.145051777,2.817754353,3.201,506.168,0.397,0.397,0.4,0.4,151.372680011,152.671257378
Telcove,0003,1811.083134515,2.787533868,2.941,521.635,0.388,0.388,0.374,0.374,147.823326936,152.47540606
Telcove,0004,1805.257987306,2.59387966,3.005,536.469,0.448,0.448,0.379,0.379,151.019766304,152.50175385
Telecomserbia,0000,1800.004760798,0.160553542,0.119,0.12,0.15,0.15,0.136,0.136,0.166211285,0.166179222
Telecomserbia,0001,1800.038002714,0.279559234,0.115,0.25,0.204,0.204,0.178,0.178,0.22048429,0.170265334
Telecomserbia,0002,1800.001911418,0.106499447,0.087,0.131,0.133,0.133,0.134,0.134,0.171646429,0.21373027
Telecomserbia,0003,1800.017032865,0.097614053,0.102,0.193,0.126,0.126,0.152,0.152,0.174621517,0.171128129
Telecomserbia,0004,1800.003082089,0.118278493,0.103,0.156,0.175,0.175,0.132,0.132,0.169846212,0.165258939
Tinet,0000,1806.19947754,3.264179652,7.413,701.885,6.5120000000000005,6.5120000000000005,259.68600000000004,259.68600000000004,64.27879646,65.325165481
Tinet,0001,1800.900995522,3.724245512,9.755,748.414,8.707,8.707,272.84000000000003,272.84000000000003,68.379563521,70.030072952
Tinet,0002,1801.894993755,3.14524664,9.703,746.883,8.882,8.882,273.069,273.069,67.687727293,68.141352536
Tinet,0003,1805.536125975,3.105239854,7.571,737.166,6.6240000000000006,6.6240000000000006,305.147,305.147,66.121454902,67.24224344
Tinet,0004,1800.818986468,8.665421479,7.677,794.789,6.586,6.586,281.67,281.67,67.565146994,67.608544323
TLex,0000,1800.02887141,0.085768617,0.072,0.223,0.08399999999999999,0.152,0.107,2.559,0.357679001,0.388148424
TLex,0001,1800.029618002,0.09352015,0.063,0.254,0.08299999999999999,0.8330000000000001,0.111,2.777,0.358061473,0.35820297
TLex,0002,1800.077894176,0.189193785,0.065,0.395,0.082,0.21000000000000002,0.126,2.555,0.367508353,0.394089396
TLex,0003,1800.063580662,0.267829615,0.066,0.411,0.151,1.3539999999999999,0.191,2.706,0.357385258,0.387902365
TLex,0004,1800.041734528,0.177962569,0.075,0.437,0.195,0.675,0.2,3.177,0.368718069,0.351512965
Tw,0000,1808.203615735,582.851023521,45.505,1986.407,39.445,39.445,2663.331,2663.331,644.311941104,486.725645736
Tw,0001,1807.539999314,124.018079559,32.969,2038.9,30.555000000000003,30.555000000000003,2085.4,2085.4,627.505013829,492.490515041
Tw,0002,1808.702817039,1801.35638222,42.585,2039.801,46.120000000000005,46.120000000000005,1818.683,1818.683,546.500034913,440.919750393
Tw,0003,1810.84757757,155.913845544,31.751,2039.723,31.549000000000003,31.549000000000003,2666.718,2666.718,540.735794453,500.95106285
Tw,0004,1807.352485631,690.223359268,36.706,2037.965,24.53,24.53,1902.3290000000002,1902.3290000000002,579.239845507,437.172963351
Twaren,0000,1800.059969937,0.241263848,0.156,1.63,0.144,0.144,0.38,0.38,0.950918203,1.102083093
Twaren,0001,1800.174417365,0.240636482,0.155,1.591,0.33999999999999997,0.33999999999999997,0.229,0.229,0.936688492,0.9521429
Twaren,0002,1800.092799509,0.230228906,0.153,1.622,0.171,0.171,0.192,0.192,0.814825179,1.009702589
Twaren,0003,1800.199356063,0.307223512,0.278,1.761,0.363,0.363,0.32799999999999996,0.32799999999999996,1.08194615,1.17364667
Twaren,0004,1800.177222875,0.268565321,0.155,1.625,0.217,0.217,0.354,0.354,0.979791588,1.172610475
Ulaknet,0000,1813.220280666,5.067034469,4.07,1183.457,0.45299999999999996,1.033,0.438,0.28099999999999997,218.219607806,218.856237952
Ulaknet,0001,1812.689540134,5.530221597,4.051,1153.353,0.437,1.005,0.448,0.33199999999999996,233.594172661,233.887666263
Ulaknet,0002,1805.843385672,3.956017325,4.003,1318.402,0.44,1.013,0.443,0.268,219.494959766,236.779401077
Ulaknet,0003,1804.635115356,6.024411003,4.197,1334.191,0.433,1.004,0.441,2.1790000000000003,236.961166384,242.398476482
Ulaknet,0004,1801.553074124,4.450477465,4.159,1257.173,0.44599999999999995,0.991,0.441,0.29,240.206604658,246.697457013
UniC,0000,1800.428413224,0.43675034,0.305,6.691,0.22199999999999998,0.22199999999999998,0.384,0.384,2.16179438,2.120759907
UniC,0001,1800.272183244,0.781325053,0.337,6.756,0.40299999999999997,0.40299999999999997,0.458,0.458,2.470222723,2.350982285
UniC,0002,1800.021349484,0.591249775,0.362,6.783,0.20800000000000002,0.20800000000000002,0.47300000000000003,0.47300000000000003,1.829868159,2.022684272
UniC,0003,1800.303546508,1.022604126,0.334,6.511,0.22899999999999998,0.22899999999999998,0.402,0.402,2.109047853,2.256826599
UniC,0004,1800.367789938,0.458528678,0.297,6.575,0.267,0.267,0.343,0.343,2.709383079,2.476601082
Uninet,0000,1800.012783435,0.114750458,0.165,0.523,0.162,0.162,0.534,0.534,0.462508156,0.421780932
Uninet,0001,1800.049925423,0.209194901,0.133,0.588,0.173,0.173,0.39699999999999996,0.39699999999999996,0.532534697,0.6472328
Uninet,0002,1800.00173083,1.300461034,3.571,0.819,1.231,1.231,3.21,3.21,0.708382664,0.585427335
Uninet,0003,1800.018329957,0.15947017,0.125,0.527,0.151,0.151,0.393,0.393,0.538883734,0.678688449
Uninet,0004,1800.036205837,0.880245441,1.352,0.962,1.021,1.021,0.329,0.329,0.568848126,0.617286467
Uninett2010,0000,1823.474648535,66.220706611,9.472,2089.278,5.095,6.339,82.227,92.373,301.700092136,282.159896302
Uninett2010,0001,1816.573759736,42.860116597,9.521,2026.226,5.2139999999999995,6.154,83.44800000000001,79.91900000000001,294.231114054,300.775975564
Uninett2010,0002,1806.757548654,93.773099992,10.219,2030.864,7.838,7.449,94.382,88.131,309.98023311,309.424790656
Uninett2010,0003,1802.254212978,39.401776634,9.549,2019.858,5.526,6.972,110.149,103.123,296.298260067,299.948599188
Uninett2010,0004,1800.031389975,130.289808497,13.414,2018.071,8.549000000000001,10.697,91.061,133.745,349.042743623,343.904464557
Uninett2011,0000,1802.284958919,27.563605317,7.171,1964.299,4.564,6.0600000000000005,79.292,64.221,247.154941864,250.554985961
Uninett2011,0001,1816.46790372,40.499802773,8.188,2017.818,4.4910000000000005,6.061999999999999,82.60199999999999,92.601,219.989495807,233.635913424
Uninett2011,0002,1804.303939817,20.755876067,8.106,1980.019,4.29,5.667999999999999,76.487,94.092,211.05136333,228.054840908
Uninett2011,0003,1802.342465277,27.995334594,10.412,1999.449,4.519,6.792999999999999,122.128,95.932,326.318544629,275.315783709
Uninett2011,0004,1806.759041079,43.204293769,9.521,2013.236,6.453,8.823,116.93299999999999,126.857,234.689453504,271.609457397
Uran,0000,1800.450847446,0.342041289,0.187,3.598,0.119,0.119,0.18000000000000002,0.18000000000000002,1.370506479,1.60725825
Uran,0001,1800.466903978,0.27990052,0.173,3.473,0.10700000000000001,0.10700000000000001,0.147,0.147,1.376618614,1.491112445
Uran,0002,1800.173417109,0.281284085,0.171,3.601,0.10600000000000001,0.10600000000000001,0.186,0.186,1.487830076,1.392675099
Uran,0003,1800.094145736,0.380012386,0.179,3.513,0.10900000000000001,0.10900000000000001,0.125,0.125,1.431574951,1.464735876
Uran,0004,1800.093258902,0.256942808,0.176,3.63,0.11099999999999999,0.11099999999999999,0.13,0.13,1.566354229,1.598448094
UsCarrier,0000,1837.18655627,1810.246169513,326.577,-,182.344,182.344,2930.469,2930.469,-,-
UsCarrier,0001,1804.21259419,1809.955587273,338.573,-,172.04299999999998,172.04299999999998,2929.4049999999997,2929.4049999999997,-,-
UsCarrier,0002,1829.961536801,1810.181891816,313.291,-,155.26399999999998,155.26399999999998,2898.709,2898.709,-,-
UsCarrier,0003,1869.793409272,1809.800234552,321.188,-,217.75099999999998,217.75099999999998,2902.0389999999998,2902.0389999999998,-,-
UsCarrier,0004,1858.396185767,1645.010578058,348.596,-,175.47199999999998,175.47199999999998,2930.702,2930.702,-,-
UsSignal,0000,1807.898232894,127.645191065,12.288,1933.708,13.56,13.56,328.965,328.965,151.824318451,152.450137487
UsSignal,0001,1800.202897369,76.353363492,12.175,1946.617,13.76,13.76,302.542,302.542,151.572806559,149.384671606
UsSignal,0002,1806.929036052,91.588220185,14.253,1934.566,8.72,8.72,574.156,574.156,144.00965529,143.719637171
UsSignal,0003,1801.517478563,103.345807777,16.174,1970.685,13.766,13.766,324.603,324.603,146.116385037,148.407834141
UsSignal,0004,1805.917581737,90.225512941,12.186,1966.643,9.831,9.831,669.771,669.771,149.23209242,146.090790034
Uunet,0000,1806.640192238,4.369001355,5.726,735.271,4.888,4.888,154.439,154.439,52.479024139,52.235270659
Uunet,0001,1805.830983032,4.173614155,6.962,527.617,4.592,4.592,152.39600000000002,152.39600000000002,46.558142893,49.50135608
Uunet,0002,1800.698391221,12.593942207,6.45,1301.957,5.627,5.627,295.168,295.168,62.731516452,61.916105741
Uunet,0003,1800.064136924,21.537748788,8.707,1233.144,8.280000000000001,8.280000000000001,364.904,364.904,62.974254249,62.370627057
Uunet,0004,1800.505610348,10.584972605,5.34,904.735,5.886,5.886,271.168,271.168,51.793326268,53.179164314
Vinaren,0000,1800.481452218,0.165971697,0.191,3.819,0.126,0.126,0.184,0.184,1.348279375,1.73865305
Vinaren,0001,1800.506810777,0.154313271,0.176,3.785,0.126,0.126,0.20600000000000002,0.20600000000000002,1.534086929,1.437527006
Vinaren,0002,1800.335691912,0.159865862,0.188,4.044,0.129,0.129,0.178,0.178,1.469813183,1.40641007
Vinaren,0003,1800.311696995,0.150872404,0.18,3.88,0.13,0.13,0.14200000000000002,0.14200000000000002,1.519453723,1.488332175
Vinaren,0004,1800.14075236,0.166367865,0.176,3.767,0.124,0.124,0.14500000000000002,0.14500000000000002,1.401303566,1.515978338
VisionNet,0000,1800.380252386,0.183024838,0.2,4.915,0.10800000000000001,0.10800000000000001,0.12,0.12,1.349822855,1.464944187
VisionNet,0001,1800.375727955,0.163451863,0.202,4.937,0.11599999999999999,0.11599999999999999,0.135,0.135,1.35710488,1.171066903
VisionNet,0002,1800.045053908,0.180330396,0.208,5.035,0.10600000000000001,0.10600000000000001,0.121,0.121,1.257191627,1.26354962
VisionNet,0003,1800.248363438,0.194266918,0.211,4.927,0.10400000000000001,0.10400000000000001,0.12,0.12,1.497719285,1.073678484
VisionNet,0004,1800.165911802,0.163173569,0.21,4.964,0.10700000000000001,0.10700000000000001,0.11599999999999999,0.11599999999999999,1.479370045,1.677159452
VtlWavenet2008,0000,1800.603728216,92.806679952,43.735,-,16.653,16.653,287.249,287.249,586.874637537,637.904168915
VtlWavenet2008,0001,1803.147788002,60.874597746,42.857,-,18.470999999999997,18.470999999999997,242.24699999999999,242.24699999999999,619.43418956,601.380762789
VtlWavenet2008,0002,1803.385380316,94.998545068,41.052,-,19.156,19.156,233.891,233.891,579.450796103,590.083468096
VtlWavenet2008,0003,1810.623157075,202.6273543,62.496,-,18.18,18.18,254.204,254.204,651.845180512,655.092748764
VtlWavenet2008,0004,1804.531618087,142.153325393,42.723,-,39.775999999999996,39.775999999999996,265.384,265.384,614.511534347,634.087825669
VtlWavenet2011,0000,1803.559074125,347.748563335,48.408,-,27.305,27.305,362.129,362.129,769.526702053,782.742184192
VtlWavenet2011,0001,1811.855440196,658.882943322,47.211,-,28.369,28.369,369.12100000000004,369.12100000000004,759.896550064,769.069348135
VtlWavenet2011,0002,1810.920645492,143.184256015,50.391,-,28.491,28.491,361.531,361.531,734.796247364,743.824470795
VtlWavenet2011,0003,1813.234701518,144.216393389,47.804,-,27.397,27.397,368.226,368.226,729.34641664,734.299113139
VtlWavenet2011,0004,1806.433986196,135.872498152,51.845,-,28.046999999999997,28.046999999999997,319.70000000000005,319.70000000000005,773.132564179,769.434236378
WideJpn,0000,1800.386869813,0.328863409,0.301,8.636,0.15,0.32799999999999996,0.2,5.656,3.264924729,3.193992965
WideJpn,0001,1800.305698127,0.252562936,0.287,8.537,0.188,0.305,0.159,5.527,3.05645152,3.3471871
WideJpn,0002,1801.27864182,0.2538714,0.284,8.526,0.16099999999999998,0.255,0.16999999999999998,5.587,3.454337112,3.245990072
WideJpn,0003,1800.443810596,0.232450581,0.297,8.512,0.20099999999999998,0.275,0.16599999999999998,5.49,3.152480023,3.255312585
WideJpn,0004,1800.881142328,0.248868842,0.282,8.307,0.14300000000000002,0.257,0.156,5.522,3.110665373,3.269408998
Xeex,0000,1800.015213193,1.017945124,0.645,10.904,0.7090000000000001,0.7090000000000001,9.411999999999999,9.411999999999999,2.399485504,3.023472922
Xeex,0001,1800.131735638,53.8528148,8.543,22.082,2.994,2.994,14.393,14.393,4.715450503,16.869659523
Xeex,0002,1800.193571399,0.984009345,1.376,12.216,1.19,1.19,7.685,7.685,3.43184899,2.640307859
Xeex,0003,1800.491034114,70.965630675,4.583,12.035,6.655,6.655,10.911,10.911,7.649963954,8.420170786
Xeex,0004,1800.322746306,2.224101504,1.708,12.745,2.333,2.333,6.161,6.161,4.244432335,3.014524605
Xspedius,0000,1801.50930705,3.849617791,2.533,45.122,1.668,1.668,23.785999999999998,23.785999999999998,11.975240487,10.898407218
Xspedius,0001,1800.032941846,2.640277935,2.598,42.334,2.121,2.121,35.525000000000006,35.525000000000006,14.963165664,15.372587188
Xspedius,0002,1800.264162239,2.086531878,1.366,41.782,1.402,1.402,20.587999999999997,20.587999999999997,11.281331021,10.881245443
Xspedius,0003,1800.645798279,2.041959582,1.248,43.07,1.401,1.401,21.689999999999998,21.689999999999998,10.813167056,10.442960608
Xspedius,0004,1800.081699603,2.672882611,2.578,47.115,1.785,1.785,45.655,45.655,11.249719393,12.642636105
York,0000,1800.221808575,0.614870183,0.244,4.138,0.22599999999999998,0.22599999999999998,0.312,0.312,1.455091007,1.319116662
York,0001,1800.125849367,0.5583467,0.233,4.085,0.22199999999999998,0.22199999999999998,0.388,0.388,1.24014812,1.306397663
York,0002,1800.003432938,0.697856482,0.294,4.327,0.268,0.268,0.386,0.386,1.266738339,1.270246349
York,0003,1800.007311995,0.407280047,0.284,4.198,0.247,0.247,0.354,0.354,1.226201651,1.556365345
York,0004,1800.002222371,0.471558261,0.282,4.196,0.241,0.241,0.296,0.296,1.210078238,1.315140217
Zamren,0000,1801.025705571,0.385292331,0.493,22.13,0.155,0.155,0.16499999999999998,0.16499999999999998,5.167840387,5.294492205
Zamren,0001,1801.015790275,0.401685108,0.5,22.781,0.152,0.152,0.16499999999999998,0.16499999999999998,5.064954236,5.710781094
Zamren,0002,1800.521580806,0.54408516,0.51,22.908,0.16799999999999998,0.16799999999999998,0.16499999999999998,0.16499999999999998,5.156138778,5.35894136
Zamren,0003,1800.77934036,0.482204488,0.494,22.551,0.175,0.175,0.16399999999999998,0.16399999999999998,5.089506764,5.059976027
Zamren,0004,1801.25143112,0.455633132,0.545,22.103,0.152,0.152,0.16,0.16,4.992552979,5.118834964
